slug,name,category,title,title_length,title_status,duplicate_title_count,title_formula_count,description,description_length,description_status,duplicate_description_count,description_formula_count,name_match_ratio,possible_wrong_product,keywords
estuche-baloo-10372,Estuche Baloo,Maletines,Estuche Baloo Personalizado | Ecuador,37,OK,1,614,Estuche Baloo personalizado con tu logo. Maletín profesional ideal para regalos corporativos. Cotiza ahora en Ecuador.,118,OK,1,1,1.00,false,"estuche baloo, estuche baloo personalizado, estuche baloo promocional, estuche baloo con logo, estuche baloo ecuador, estuche baloo corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
organizador-de-viaje-artemis-10376,Organizador de Viaje Artemis,Maletines,Organizador de Viaje Artemis Personalizado | Ecuador,52,OK,1,614,Personaliza tu Organizador de Viaje Artemis para clientes en Ecuador. Un regalo práctico y elegante. ¡Cotiza tu pedido hoy!,123,OK,1,1,1.00,false,"organizador de viaje artemis, organizador de viaje artemis personalizado, organizador de viaje artemis promocional, organizador de viaje artemis con logo, organizador de viaje artemis ecuador, organizador de viaje artemis corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
organizador-de-viaje-venus-10574,Organizador de Viaje Venus,Maletines,Organizador de Viaje Venus Personalizado | Ecuador,50,OK,1,614,Organizador de viaje Venus personalizado para ejecutivos. Mantén todo organizado en tus desplazamientos. Cotiza ahora en Ecuador.,129,OK,1,1,1.00,false,"organizador de viaje venus, organizador de viaje venus personalizado, organizador de viaje venus promocional, organizador de viaje venus con logo, organizador de viaje venus ecuador, organizador de viaje venus corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
bolsa-compacta-cliff-10576,Bolsa Compacta Cliff,Maletines,Bolsa Compacta Cliff Personalizado | Ecuador,44,OK,1,614,Bolsa Compacta Cliff personalizada para tu empresa. Ideal para clientes y colaboradores. Cotiza ahora en Ecuador.,113,OK,1,1,1.00,false,"bolsa compacta cliff, bolsa compacta cliff personalizado, bolsa compacta cliff promocional, bolsa compacta cliff con logo, bolsa compacta cliff ecuador, bolsa compacta cliff corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
morral-backpack-doom-10332,Morral Backpack Doom,Maletines,Morral Backpack Doom Personalizado | Ecuador,44,OK,1,614,Morral Backpack Doom personalizado para regalos corporativos. Cotiza tu pedido en Ecuador. Maletines de calidad con tu logo.,124,OK,1,1,1.00,false,"morral backpack doom, morral backpack doom personalizado, morral backpack doom promocional, morral backpack doom con logo, morral backpack doom ecuador, morral backpack doom corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
morral-backpack-kallisto-10787,Morral Backpack Kallisto,Maletines,Morral Backpack Kallisto Personalizado | Ecuador,48,OK,1,614,Morral Backpack Kallisto personalizado para ejecutivos. Compañero corporativo con tu marca. Cotiza ahora en Ecuador.,116,OK,1,1,1.00,false,"morral backpack kallisto, morral backpack kallisto personalizado, morral backpack kallisto promocional, morral backpack kallisto con logo, morral backpack kallisto ecuador, morral backpack kallisto corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
morral-backpack-antirrobo-sencillo-armor-ii-10564,Morral Backpack Antirrobo Sencillo Armor ii,Maletines,Morral Backpack Antirrobo Sencillo Armor ii Personalizado | Ecuador,67,TOO_LONG_TRUNCATION_RISK,1,614,Morral Backpack Antirrobo Sencillo Armor II personalizable con tu logo. Regalo corporativo seguro y funcional en Ecuador. ¡Cotiza ya!,133,OK,1,1,1.00,false,"morral backpack antirrobo sencillo armor ii, morral backpack antirrobo sencillo armor ii personalizado, morral backpack antirrobo sencillo armor ii promocional, morral backpack antirrobo sencillo armor ii con logo, morral backpack antirrobo sencillo armor ii ecuador, morral backpack antirrobo sencillo armor ii corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
morral-backpack-tripp-ii-10565,Morral Backpack Tripp ii,Maletines,Morral Backpack Tripp ii Personalizado | Ecuador,48,OK,1,614,Morral Backpack Tripp ii personalizado con tu logo. Ideal para ejecutivos. Cotiza ahora en Ecuador. Presencia de marca garantizada.,131,OK,1,1,1.00,false,"morral backpack tripp ii, morral backpack tripp ii personalizado, morral backpack tripp ii promocional, morral backpack tripp ii con logo, morral backpack tripp ii ecuador, morral backpack tripp ii corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
organizador-de-viaje-nova-urban-travel-9817,Organizador de Viaje Nova Urban Travel,Maletines,Organizador de Viaje Nova Urban Travel | Ecuador,48,OK,1,52,"Organizador de viaje personalizado Nova Urban Travel para ejecutivos. Diseño premium, funcional y elegante. Cotiza ahora en Ecuador.",132,OK,1,1,1.00,false,"organizador de viaje nova urban travel, organizador de viaje nova urban travel personalizado, organizador de viaje nova urban travel promocional, organizador de viaje nova urban travel con logo, organizador de viaje nova urban travel ecuador, organizador de viaje nova urban travel corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
cosmetiquera-judy-produccion-nacional-9825,Cosmetiquera Judy - Produccion Nacional,Producción Nacional,Cosmetiquera Judy Personalizada | Ecuador,41,OK,1,1,Cosmetiquera Judy personalizada para empresas. Ideal para regalos corporativos en Ecuador. Cotiza tu pedido hoy mismo.,118,OK,1,1,0.50,false,"cosmetiquera judy - produccion nacional, cosmetiquera judy - produccion nacional personalizado, cosmetiquera judy - produccion nacional promocional, cosmetiquera judy - produccion nacional con logo, cosmetiquera judy - produccion nacional ecuador, cosmetiquera judy - produccion nacional corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
maletin-avenue-oferta-6161,Maletin Avenue - Oferta,Maletines,Maletín Avenue Personalizado | Ecuador,38,OK,1,1,Maletín Avenue personalizado para ejecutivos. Promocionales de calidad en Guayaquil. Cotiza tu pedido hoy y lleva tu marca.,123,OK,1,1,0.67,false,"maletin avenue - oferta, maletin avenue - oferta personalizado, maletin avenue - oferta promocional, maletin avenue - oferta con logo, maletin avenue - oferta ecuador, maletin avenue - oferta corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
bolsa-clear-trenza-con-ribete-produccion-nacional-6463,Bolsa Clear Trenza Con Ribete - Producción Nacional,Producción Nacional,Bolsa Clear Trenza Con Ribete - Ecuador,39,OK,1,1,Bolsa Clear Trenza con Ribete personalizada para tu marca. Ideal para ferias y eventos. Cotiza ahora en Ecuador con producción nacional.,136,OK,1,1,0.67,false,"bolsa clear trenza con ribete - producción nacional, bolsa clear trenza con ribete - producción nacional personalizado, bolsa clear trenza con ribete - producción nacional promocional, bolsa clear trenza con ribete - producción nacional con logo, bolsa clear trenza con ribete - producción nacional ecuador, bolsa clear trenza con ribete - producción nacional corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
bolsa-clear-zuzy-con-ribete-produccion-nacional-6460,Bolsa Clear Zuzy Con Ribete - Produccion Nacional,Producción Nacional,Bolsa Clear Zuzy Con Ribete Personalizada | Ecuador,51,OK,1,1,Bolsa Clear Zuzy con Ribete personalizada para promocionar tu marca. Diseño transparente y profesional. Cotiza ahora en Ecuador.,128,OK,1,1,0.67,false,"bolsa clear zuzy con ribete - produccion nacional, bolsa clear zuzy con ribete - produccion nacional personalizado, bolsa clear zuzy con ribete - produccion nacional promocional, bolsa clear zuzy con ribete - produccion nacional con logo, bolsa clear zuzy con ribete - produccion nacional ecuador, bolsa clear zuzy con ribete - produccion nacional corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
morral-backpack-denim-7600,Morral Backpack Denim,Maletines,Morral Backpack Denim Personalizado | Ecuador,45,OK,1,614,Morral Backpack Denim personalizado para tu marca. Perfecta para empresas en Ecuador. Cotiza ahora y lleva tu marca a todas partes.,131,OK,1,1,1.00,false,"morral backpack denim, morral backpack denim personalizado, morral backpack denim promocional, morral backpack denim con logo, morral backpack denim ecuador, morral backpack denim corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
morral-backpack-plegable-venecia-9157,Morral Backpack Plegable Venecia,Maletines,Morral Backpack Plegable Venecia Personalizado | Ecuador,56,OK,1,614,Morral Backpack Plegable Venecia personalizado para ejecutivos. Solución práctica y versátil. Cotiza ahora en Ecuador.,118,OK,1,1,1.00,false,"morral backpack plegable venecia, morral backpack plegable venecia personalizado, morral backpack plegable venecia promocional, morral backpack plegable venecia con logo, morral backpack plegable venecia ecuador, morral backpack plegable venecia corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
nevera-cooler-bag-neopreno-9311,Nevera Cooler Bag Neopreno,Maletines,Nevera Cooler Bag Neopreno Personalizado | Ecuador,50,OK,1,614,Nevera Cooler Bag de Neopreno personalizada para tu marca. Mantén bebidas frías en Ecuador. Cotiza tu pedido hoy mismo.,119,OK,1,1,1.00,false,"nevera cooler bag neopreno, nevera cooler bag neopreno personalizado, nevera cooler bag neopreno promocional, nevera cooler bag neopreno con logo, nevera cooler bag neopreno ecuador, nevera cooler bag neopreno corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
nevera-cooler-joplin-9068,Nevera Cooler Joplin,Maletines,Nevera Cooler Joplin Personalizado | Ecuador,44,OK,1,614,Nevera Cooler Joplin personalizada para empresas en Ecuador. Maletín térmico promocional ideal para eventos. ¡Cotiza ahora!,123,OK,1,1,1.00,false,"nevera cooler joplin, nevera cooler joplin personalizado, nevera cooler joplin promocional, nevera cooler joplin con logo, nevera cooler joplin ecuador, nevera cooler joplin corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
morral-backpack-antirrobo-security-9601,Morral Backpack Antirrobo Security,Maletines,Morral Backpack Antirrobo Security Personalizado | Ecuador,58,OK,1,614,Morrales Backpack Antirrobo Security personalizados para empresas. Fortalece tu marca en Ecuador. ¡Cotiza ahora y sorprende a tus clientes!,139,OK,1,1,1.00,false,"morral backpack antirrobo security, morral backpack antirrobo security personalizado, morral backpack antirrobo security promocional, morral backpack antirrobo security con logo, morral backpack antirrobo security ecuador, morral backpack antirrobo security corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
organizador-de-viaje-darwin-9826,Organizador de Viaje Darwin,Maletines,Organizador de Viaje Darwin Personalizado | Ecuador,51,OK,1,614,Organizador de viaje Darwin personalizado para ejecutivos. Ideal para viajes de negocios en Ecuador. Cotiza tu maletín promocional hoy.,135,OK,1,1,1.00,false,"organizador de viaje darwin, organizador de viaje darwin personalizado, organizador de viaje darwin promocional, organizador de viaje darwin con logo, organizador de viaje darwin ecuador, organizador de viaje darwin corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
bolsa-en-cambrel-shopper-9960,Bolsa en Cambrel Shopper,Maletines,Bolsa Shopper en Cambrel Personalizada | Ecuador,48,OK,1,1,Bolsa shopper en cambrel personalizada para tu marca. Ideal para promociones en Ecuador. Cotiza ahora y lleva tu marca a todas partes.,134,OK,1,1,1.00,false,"bolsa en cambrel shopper, bolsa en cambrel shopper personalizado, bolsa en cambrel shopper promocional, bolsa en cambrel shopper con logo, bolsa en cambrel shopper ecuador, bolsa en cambrel shopper corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
manos-libres-lakey-urban-travel-10167,Manos Libres Lakey Urban Travel,Maletines,Manos Libres Lakey Urban Travel Personalizado | Ecuador,55,OK,1,614,Manos libres Lakey Urban Travel personalizado para ejecutivos. Ideal para viajes en Ecuador. Cotiza tu promocional ahora.,121,OK,1,1,1.00,false,"manos libres lakey urban travel, manos libres lakey urban travel personalizado, manos libres lakey urban travel promocional, manos libres lakey urban travel con logo, manos libres lakey urban travel ecuador, manos libres lakey urban travel corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
sporty-bag-evan-10155,Sporty Bag Evan,Maletines,Sporty Bag Evan Personalizado | Ecuador,39,OK,1,614,Sporty Bag Evan personalizado para tu marca. Maletín corporativo de calidad en Ecuador. Cotiza hoy tu regalo promocional.,121,OK,1,1,1.00,false,"sporty bag evan, sporty bag evan personalizado, sporty bag evan promocional, sporty bag evan con logo, sporty bag evan ecuador, sporty bag evan corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
